LR_minmax_corr_stk,KNN_minmax_corr_stk,SVR_sigmoid_corr_stk,SVR_linear_corr_stk,CB_minmax_corr_stk,Ridge_minmax_corr_stk,ET_minmax_corr_stk,XGB_minmax_corr_stk,Lasso_minmax_corr_stk,GB_minmax_corr_stk,SVR_poly_corr_stk,HGB_minmax_corr_stk,DT_minmax_corr_stk,RF_minmax_corr_stk,MLP_minmax_corr_stk,AB_minmax_corr_stk,LGBM_minmax_corr_stk,SVR_rbf_corr_stk,Elastic_minmax_corr_stk,LR_minmax_stk,KNN_minmax_stk,SVR_sigmoid_stk,SVR_linear_stk,CB_minmax_stk,Ridge_minmax_stk,ET_minmax_stk,XGB_minmax_stk,Lasso_minmax_stk,GB_minmax_stk,SVR_poly_stk,HGB_minmax_stk,DT_minmax_stk,RF_minmax_stk,MLP_minmax_stk,AB_minmax_stk,LGBM_minmax_stk,SVR_rbf_stk,Elastic_minmax_stk,Current density
4.208207923034987,5.397537835884956,4.438079538261784,4.435727561220256,5.404285731301027,4.216016428488591,5.397537835884956,5.254408836364746,4.389193934171576,5.401139033611564,4.266398925803213,5.397570681471875,5.397537835884956,5.3314332320606015,4.3630277697491575,4.428689563694391,4.469498862735948,5.29306687903151,4.232376910965689,4.418827782260051,5.397537835884956,4.424153878031547,4.420138597640137,5.294826456249627,4.319952418268711,5.397537835884955,5.241418838500977,4.353482666351353,5.249872546535607,4.24566567302491,5.196986622281767,5.397537835884956,5.264505158240841,5.291496033038542,4.770031275888514,4.380568108881132,5.0725606436199815,4.339014141780771,5.303304908059076
5.052270879263003,3.980152402145871,4.530171343803357,4.554483209371197,5.331443199456586,4.878592882095482,4.60596954666994,5.449883937835693,4.381025107032872,5.327764041313951,4.682108318567799,5.41314350973567,5.099866427824198,4.695604405743653,5.904104467317079,4.866371628528391,4.5258872211181576,3.8091459034943504,4.786447957423916,3.556728600947923,4.767567691113132,4.732837255472517,4.735730043924991,5.160075777042409,4.622735342467812,4.940622030155524,5.318827629089356,4.863018974529395,5.03503601053784,4.104368940628369,5.640531862939151,4.948759890378168,4.940410062896498,4.702769320839551,4.850792006991907,4.582893909695363,4.5909786141782805,4.717671692753072,5.8888779583328805
4.617535298788475,4.557861325320645,4.612368813519099,4.61314659848281,4.295585686397077,4.517797756154446,4.432501665689904,4.537749290466309,4.455791421016065,4.468046092559642,4.458771274782365,4.754613956594099,4.23410650459726,4.324225994812875,4.641255764480407,4.409437924631503,4.477782405018062,4.319307835790923,4.5352313826770425,4.683884537683812,4.34186390503265,4.636519329182988,4.641122053424422,4.414450890637883,4.621146922318891,4.389741326852721,4.594005107879639,4.663256530940197,4.558398507664045,4.425944311524646,4.353587271741964,4.23410650459726,4.556418013634079,4.433551962363609,4.701941559120504,4.537464625195723,4.652006850845762,4.629439321290517,4.343805421853684
4.219922359610591,4.289902874238577,4.348760818036833,4.34862553483809,4.2953623021668434,4.210251306826603,4.532599493153255,4.387148857116699,4.4043105722920375,4.292257895517873,4.22661750083911,4.289914993874527,4.289902874238577,4.277625613241182,4.504208698087721,4.388016786764179,4.506169110597384,4.450984177683993,4.227249495144943,3.201208041528562,4.532599493153255,3.5539656685886074,3.587150976867181,4.341609527312893,3.386655121716486,4.213973754370312,4.33770751953125,3.451713779155016,4.476977593464094,4.360541260609177,3.389374190439131,4.532599493153255,4.115653854511487,4.395211819412729,4.532599493153255,4.434734886994473,4.432546371515284,3.4183886600375253,4.727387818712341
4.623115393704478,4.814090370244911,4.778968737861117,4.775895230872907,4.816366241845143,4.580682510609961,4.861701745341183,4.840494155883789,4.409784467750278,4.814783214027842,4.686227542388821,4.814091064773481,4.814090370244911,4.877415256740494,4.679989576622781,4.722189474033996,4.67708085064977,4.853765440965629,4.579686499660835,4.789642346821363,4.663439094112067,4.763031012457319,4.763185421621782,4.958815770278396,4.685854036869806,4.698785530872094,4.950514316558838,4.668857842543384,4.9574979346678125,4.608244786767637,4.9529211883687685,4.532599493153255,4.76994047696065,4.787459350784023,4.759163513599374,4.629982515204998,4.780598883009489,4.67616201235769,4.454347296253507
4.195370048088295,5.248130879474643,4.438079538261785,4.435727561220256,5.254217999662462,4.204329776804943,5.248130879474643,5.094402313232422,4.379432271490837,5.250269714628842,4.266398925803213,5.248436692583591,5.248130879474643,5.340213098265832,4.357404110252299,4.6824099507874966,4.450472141262405,5.203300963781746,4.220367834911986,4.402592426683752,5.248130879474643,4.424153878031547,4.420138597640137,5.175563652257399,4.30703701871262,5.248130879474643,5.095645427703857,4.343005603532119,5.143591351243116,4.245804783769136,5.218125338895993,5.248130879474643,5.251566824631484,5.190516097556299,4.6574528939385935,4.357856508908202,5.072560643619983,4.325471770397975,5.602118820879701
4.879924990881903,4.634546207183807,4.710472851122223,4.711043089710454,4.175324889023536,4.698599236840865,4.288955963225472,4.423305511474609,4.490065699536277,4.356529650938694,4.573539860115093,4.369322873876803,4.343805421853684,4.3147307000906725,4.729918104819559,4.418769732733992,4.464375044665486,6.424043986213698,4.721871743870597,4.816357310068701,4.274765925817817,4.726160806869853,4.731505299957589,4.503164013819781,4.725549777773799,4.575484180172647,4.733038425445557,4.799396619590331,4.57652866248562,4.584018768403626,4.805068981466807,4.288955963225472,4.585243373799713,4.581735833729472,4.582078296663813,4.333184841732072,4.427031380558391,4.740324561857825,4.543294782270004
4.814699269911046,4.584906175571225,4.905217966758533,4.898862848933048,5.3482093481415145,4.7792093163207365,4.872462183155824,5.695419788360596,4.383885439837662,5.937491610623432,5.13915911557722,6.013119307029348,5.948034989180646,5.205296905740073,4.955067839494002,4.8072381328824205,4.606994894114741,3.8226484438690265,4.741931319654345,4.632556235791284,3.977241259295742,4.359575126551388,4.325410262610528,5.723369784439082,4.518357055439201,5.176758527653283,5.364758968353272,4.5052659894021065,5.653536764390551,4.617520795603975,5.6802303663425935,5.8888779583328805,5.311267135257383,4.716947383285875,4.850959856502454,4.682975633038174,4.547229815130615,4.516182987247639,5.746203190540153
4.458681876810213,3.5487744253073963,4.574852661118098,4.578519130313598,3.5822101712532586,4.4310490841651005,3.5487744253073963,4.135276317596436,4.433766811226016,3.5594818861179385,4.415908784717206,3.5487742878555544,3.5487744253073963,4.275783743212231,4.577966013772093,4.463588146198208,3.447398130175713,3.563886318494791,4.439379156278619,4.275683809923476,3.545706742344903,4.598376221089289,4.598078437548185,3.768853864468916,4.259802451227972,4.089384040620097,3.684387445449829,4.310099117654824,3.670505467115078,4.236321065190212,3.660632685452325,3.5487744253073963,3.796034956170509,2.9728529022384884,4.042259995025885,3.443637329335095,3.6423081250097713,4.277038353809752,3.2580965380214817
4.620678030119279,4.807026343961994,4.778968737861118,4.775895230872907,4.809104242905548,4.57844536310768,4.861701745341183,4.840642929077148,4.408651515292123,4.807817050979787,4.68622754238882,4.807036806281036,4.807026343961993,4.8314417510247045,4.679970306900781,4.879995608746267,4.674014979624672,4.853765440965629,4.577391588648549,4.810435789949082,4.690509524560189,4.76791080879279,4.767874243304541,4.706457668318486,4.703518970708828,4.7535901911063645,4.701692581176758,4.684451228182246,4.818598879246503,4.633457402903919,4.613743031568706,4.532599493153255,4.725974842559027,4.870369340097173,4.728514483872056,4.614534217388703,4.8462389995386825,4.693012041996305,4.51085950651685
4.559853742236414,4.6992195976463575,4.625595433506764,4.623637097656935,3.859481862755109,4.45300348706472,4.299570887031702,3.7880141735076895,4.492688577601211,4.2097951428847775,4.425774697518488,4.442407986522797,4.543294782270004,3.7507442027530256,4.4406654128485,4.343331476484674,4.537577762315213,3.4785796870940784,4.488957012604318,4.699490701211103,4.791693578776607,4.50476664712834,4.512523545369451,4.184293027947225,4.554566663254756,3.565196089240965,2.839386463165283,4.642773147651983,4.756223364323764,4.395631734191111,3.1110591174614703,2.8173948015846246,3.844447517562706,4.270206225554494,4.590348077853887,4.649512311060863,4.858149809405254,4.578713271474819,4.23410650459726
3.888672892648317,3.4330322372563056,4.297520057506669,4.304026174337185,3.431817862765387,4.039767577596213,3.4538776394910684,3.3626458644866943,4.332669814298466,3.4312207712667107,4.237140631426061,3.4330314513860656,3.4330322372563056,3.5244218318318654,4.734593041217547,3.3995567354457124,3.358711739570266,3.318959984365115,4.021245807954532,3.829212133258602,3.4330322372563056,4.358043796217766,4.36625407580922,3.4707850202319457,4.103419562727691,3.4538776394910684,3.4537055492401123,4.014228153987652,3.5213848968642423,4.209991589299793,3.4225603270359484,3.688879454113936,3.473053705315159,3.4604693433303666,3.579657459707495,3.4938587494651188,3.588848916533012,4.06793055799211,3.4657359027997265
4.709790213532454,4.454347296253507,4.783175902275186,4.781156720960635,4.455949739948731,4.64530664045545,4.454347296253507,4.459251880645752,4.408215673707,4.461879269089667,4.763070973658422,4.4546966668374575,4.454347296253507,4.454347296253507,4.829353703789311,4.882666487142292,4.621393320351468,4.554649533902428,4.63963900319251,4.749891779705196,4.454347296253507,4.777148931411349,4.777233197376158,4.669035798871243,4.71166549552438,4.561933818181956,4.529655456542969,4.692735643773105,4.6150492062729445,4.674461202649173,4.46207080348592,4.51085950651685,4.506758175879171,4.588535056522228,4.720757968429815,4.521537494631904,4.689948569672517,4.699459819117569,4.532599493153255
4.472626585281098,4.788365394674611,4.547209499891681,4.54750702677356,4.882426294770891,4.42124741858034,4.715859330200654,4.446283340454102,4.44549110731776,4.877174070598334,4.371734552233271,4.91143939922371,4.912654885736052,4.8523027518456106,4.59560641814142,4.4356191871836685,4.532721142963179,4.535590814675055,4.435779081004267,4.619252875912323,4.708328950107614,4.580520338740481,4.584993435195703,4.746496798563679,4.571833984062081,4.3424203913344765,4.509020805358887,4.598268718863244,4.852968238146783,4.354611000372475,4.924544257310872,4.219507705176107,4.700966315158826,4.54403220034507,4.679120300661426,4.600218380826755,4.726739952924465,4.577303439004028,3.526360524616161
4.27127651123329,4.385043961663074,4.705915210954351,4.6780950916119055,3.487485500009599,4.347000471027002,2.612613055729498,3.360790252685547,4.411239032015912,2.9880600192156463,4.414763660211152,2.80411161884201,2.995732273553991,2.638509380351645,4.345085420114446,3.4870247056946844,4.775563740037716,3.576618153246104,4.355402235140891,3.62048144221122,3.540560213449073,4.371727377840802,4.371445979887345,3.330760295920556,4.007385904070033,2.866694454735564,3.007577419281006,4.111965781628272,3.1396592615761034,3.7883192842135855,2.8631513786664886,2.995732273553991,3.4984618467708053,2.8088634054254245,3.219853955982809,4.737056510400905,3.7391425577255513,4.054688119035571,2.6390573296152584
3.9284531580130544,3.51559265897395,4.297520057506669,4.304026174337185,3.516695030264809,4.070276214166142,3.5773076784568314,3.443237066268921,4.3571393623332,3.515144676878612,4.237140631426061,3.515562841057944,3.51559265897395,3.586856824215392,4.741708229673325,3.3960842786790746,3.406000677247561,3.565724958300902,4.054129536041641,3.872569796854567,3.51559265897395,4.357815198903549,4.366200198533835,3.551215146667957,4.1351613621279135,3.577307678456832,3.5346484184265137,4.043273603939657,3.5710151269440136,4.209991589299793,3.60975362842455,3.688879454113936,3.552038182372092,3.514769295898411,3.633093566285384,3.5399625870934863,3.5889336593753507,4.102228668140016,3.1354942159291497
6.8613536891819855,4.228901844058712,5.052966994940004,5.004299062320018,4.900729146425672,5.710477171276873,5.948034989180646,5.492884635925293,4.392360837002235,4.57764737637503,5.36896400325934,5.226725384634998,5.8888779583328805,4.8566095518476855,6.219941138313288,4.5322118067929225,4.4371245653471885,3.876667912341247,5.64031027814495,8.508921341195894,4.616620229753494,4.581009984297602,4.546005395850115,4.87215551342513,5.797263387893732,5.238804222211967,5.132213115692139,6.667421014855078,5.03186554916391,5.375337565821265,5.157262015980766,4.219507705176107,4.447139736212669,4.678041745846626,4.786880883613374,4.481524329673124,4.498250069408217,5.825813619150187,4.948759890378168
4.60088341834814,4.749657119829599,4.665443360895099,4.653715810126655,4.752277912891198,4.560276770390813,4.708514642609216,4.797458648681641,4.399450444840217,4.750255906190585,4.622860918551006,4.749654676051967,4.749657119829599,4.769903695968485,4.670002113923652,4.720265519287705,4.649115403575241,4.65344431745049,4.558753879931904,4.810110210067297,4.700610996485718,4.734909650529827,4.734001289827076,4.859571984592302,4.702574715745001,5.164845531136067,4.895442962646484,4.680920776574931,4.893848719085058,4.617393747070761,4.947547878592503,5.2094861528414205,4.752722197414335,4.864156744251988,4.7282111298426575,4.767518589124991,4.8861812588591285,4.691827689467791,4.969813299576001
4.288913631888088,4.671192500990654,4.4320156706682905,4.432681858642806,4.678284750863532,4.273223674247308,4.727387818712341,4.7147955894470215,4.427242767894618,4.673868489640995,4.269443319386858,4.671196216711296,4.671192500990654,4.663542862864735,4.528719737041704,4.477439816282051,4.5790026267697606,4.632839396162499,4.291983575630441,4.42143307582675,4.768836182228262,4.468634758067883,4.468854919344848,4.813610644657124,4.397828187627464,4.632110747347862,4.863349914550781,4.433774192529947,4.843273722794259,4.259352448567694,4.795131552584294,4.521729499835052,4.750239888208917,4.900826012553388,4.855793768492402,4.559105768387077,4.695494722652604,4.409428745718265,3.58351893845611
4.231670816655871,4.354832316091605,4.348760818036833,4.348625534838091,4.359188256288824,4.22097481038378,4.727387818712341,4.456016540527344,4.408215673707,4.3572527673226,4.226617500839111,4.354832311642982,4.354832316091605,4.41497414615834,4.508385862819619,4.480775894682734,4.518571807278564,4.6276758411152645,4.238272999116441,3.277147264705306,4.727387818712341,3.553965668588606,3.5871509768671803,4.572519967960363,3.449522031843822,4.360064998539626,4.507203578948975,3.526580022129583,4.601604514667391,4.360541260609177,3.98147907234619,4.727387818712341,4.282425759385116,4.594958862666015,4.385576449575115,4.449514435191208,4.627468289325201,3.48443060029707,4.532599493153255
4.511277445220763,5.096490242195936,4.614247227886935,4.601084364461003,5.067673939346844,4.478124758465772,5.096490242195936,4.79189920425415,4.39810444124499,5.081944390491357,4.490950812639713,5.096490682100615,5.096490242195936,4.997073051741947,4.597458586408212,4.680533288672592,4.645472999207705,5.020193314942454,4.48139006144475,4.655496630315314,5.096490242195936,4.637516103691851,4.636696937027468,4.859367509302878,4.577632192432322,5.096490242195935,4.840653896331787,4.572743333365457,4.85226400590192,4.438776509693394,4.919865334020529,4.912654885736052,5.109184046585972,4.742207551806672,4.739420488869126,4.585893187937396,4.732697046703109,4.57379372477503,5.036952602413629
3.778245768019933,4.761728101271661,4.34988225073619,4.344074053070477,3.6274242129352112,3.923197255638901,3.525750653090942,3.453824758529663,4.369376544464681,2.9379508478182803,4.131307425638629,2.995915682243081,2.995732273553991,2.753848415590282,4.185709733415675,2.8173948015846246,4.597320658247715,6.427242468538332,3.943163113895508,2.716166870101959,2.976959943398377,4.041065956674793,4.061202508454175,2.898725811842997,3.384356872375664,2.995953446456108,2.808633089065552,3.47143972271194,2.4095379989375023,3.22919397971998,3.7416409130718353,2.6390573296152584,3.0532573348935355,3.1337405540584005,2.757948977594836,4.526798840961625,3.697879544273058,3.440863240920423,3.295836866004329
4.635858723152777,4.8510233968566405,4.778968737861119,4.775895230872907,4.853754377372808,4.592379045266961,4.861701745341183,4.861231803894043,4.4157079116349705,4.851963381927639,4.686227542388821,4.851019180811691,4.8510233968566405,4.851610270131469,4.686953419319125,4.843027695414143,4.693110345975323,4.853765440966311,4.591685040732699,4.828388348550511,4.807834998945914,4.76791080879279,4.76787424330454,4.805051769141234,4.719312690209401,4.7535901911063645,4.792004585266113,4.700696009445798,4.756686598565077,4.633457402903919,4.701737137358,4.532599493153255,4.826329131017429,4.91616358113235,4.88305910414536,4.635233371799166,4.846238999538695,4.708342814205037,4.158883083359672
3.9938003933673047,4.1540794769089935,4.325370706503064,4.325424692670556,4.458303923459948,4.070241942397322,4.477853076785301,4.080569267272949,4.3449624735190735,4.474689326016424,4.176997786154623,4.475664317965087,4.477853076785301,3.798971188979287,4.417599278351522,4.075666668950216,4.444684016549994,4.667180903238788,4.075172340453866,4.197595999942819,4.5235360056191976,4.344570506695172,4.345372809989071,4.276735489631427,4.217479335003266,4.407907985445748,4.164578914642334,4.199426953413026,4.188470576869997,4.156075248610137,4.20682143397879,4.941642422609304,4.201740476617704,4.487991591002369,4.219507705176107,4.490301056686922,4.723937617033031,4.215782512752286,4.836281906951478
4.44962947072735,3.346041871253314,4.574852661118099,4.578519130313597,3.382187328032209,4.42240085935868,3.346041871253314,4.026535034179688,4.42563807782864,3.3607307112354587,4.415714726512007,3.346041832844952,3.346041871253314,3.939227626381709,4.569980431769146,3.4339872044851467,3.38508154169162,3.358456773545638,4.430625907120419,4.441873049157159,3.4339872044851463,4.59665984332033,4.594520780257459,3.523850274815865,4.402952640716307,3.404672093407869,3.500639200210572,4.423176153384025,3.478774777983599,4.308707588704768,3.435569502726099,3.346041871253314,3.8146279672028567,4.055371520204892,3.916169316883291,3.368563753488465,4.355769726342505,4.4087286365318965,3.6635616461296463
4.590546362299758,4.7196980131714215,4.665443360895099,4.653715810126656,4.720244429586934,4.550788846939428,4.708514642609216,4.76993989944458,4.3946455018554245,4.721666298843582,4.622860918551006,4.719695143007615,4.719698013171422,4.757768001214337,4.66437827723878,4.7343695545356335,4.636112728028778,4.6535177781509205,4.549020976763868,4.780489402423023,4.645597020049354,4.732193830609596,4.731491004192138,4.761978920120567,4.677019244286143,4.744754332399737,4.773733139038086,4.656562120410914,4.825307199208787,4.600721177980216,5.021182048722162,4.948759890378168,4.769714702691125,4.798263584238165,4.674797455989827,4.733997204475372,4.826519716022356,4.667227918769538,5.2094861528414205
4.878759901280722,4.680577724508183,4.797803309037851,4.797785047326577,4.734932845994092,4.74024093469728,4.7402513522377365,4.8081817626953125,4.454814862828638,4.745169572211202,4.720447051139288,4.911327117652622,5.0766443622685,5.042280441723366,4.750878492654381,4.882480423751299,4.60830273723578,4.671041080953026,4.7496810375023655,4.956791430412327,5.057690516856377,4.796894283071891,4.79164096402652,4.6619135993380745,4.840414734912592,4.482541702017552,4.437751770019531,4.864263958888243,4.631841724867511,4.7236864965237455,4.437373199773512,4.288955963225472,4.5450134568848295,5.139399631251194,4.735049576272986,4.683929097221935,4.908257854630656,4.839450254020404,4.718498871295094
4.218341990532146,4.281168750107235,4.348760818036833,4.34862553483809,4.286124009507771,4.208808811580714,4.532599493153255,4.380152702331543,4.4037852691394095,4.283784671666758,4.22661750083911,4.281136376800665,4.281168750107235,4.200557889804911,4.503651884015736,4.38625372810145,4.50450064557678,4.4510049963035065,4.225766644695261,4.346794366745862,3.731184228088407,4.362454972745042,4.364192915646339,4.192577817439852,4.330354760864616,3.559545432418461,4.2797040939331055,4.357860925913077,4.407886729413664,4.226972353049836,4.869438703094987,4.969813299576001,4.4599868399048095,4.0007489993888425,4.610410161208828,4.599208215858049,4.551926388251295,4.3395915599793575,4.7535901911063645
4.2129487818028135,5.452711864469388,4.438079538261784,4.435727561220256,5.458717533109152,4.220332155610955,5.452711864469388,5.317488670349121,4.392798788113582,5.455885063463811,4.266398925803213,5.452686630636075,5.452711864469388,5.232025014494955,4.365220699735587,5.602118820879701,4.476525001776063,5.403621998581031,4.236811705177278,4.424823286044928,5.452711864469388,4.424153878031547,4.420138597640137,5.3621099028306975,4.3247219058575626,5.452711864469388,5.315740585327148,4.357351708177504,5.334025857581033,4.245813920210781,5.34331733944334,5.452711864469388,5.307114970679324,5.39366990467311,4.819736535804515,4.399419676668787,5.072745116273868,4.343264003293255,5.19295685089021
4.987709611555158,4.671412438592857,4.9229351276228055,4.918895318986365,5.005414468471583,4.850063034847636,3.9105376415425472,4.928605079650879,4.436898039602856,4.569775353505998,4.943671140619307,4.429372650867641,4.493473394703381,4.480431361886757,4.928121433559684,4.539544170712419,4.596732893136984,4.464486576085332,4.846633470156293,5.000002890080225,4.664280900390447,4.817566290143271,4.811499754622293,5.157429317008095,4.8795823297814565,4.719713968490426,4.444929599761963,4.892142176857842,4.794946304750245,4.982587833090909,4.577731180571298,4.288955963225472,5.018086037219437,4.444171000970266,4.6724550294253495,4.669214347125136,4.656170014001136,4.874172679810721,4.882801922586371
4.315708781476509,4.793016660875338,4.452393286372637,4.452374109922389,4.787704182768087,4.2980246506773465,4.793016660875338,4.587096214294434,4.3964429883729705,4.791977318444321,4.29958435677111,4.793016634578417,4.793016660875338,4.719668673197687,4.5071679171496815,4.281806459038434,4.483627911243786,4.841229815534248,4.310278545193884,4.471854527955236,4.793016660875338,4.465873304797496,4.465990427888078,4.7214463047217015,4.4312757199896815,4.793016660875338,4.763364315032959,4.445015626491927,4.667632854134816,4.279533500552589,4.852130442784166,4.836281906951478,4.781826083225555,4.428411951846112,4.684112433146181,4.559118738898018,4.746166915565246,4.4350481492604095,5.081404364984463
