LR_minmax,KNN_minmax,SVR_sigmoid,SVR_linear,CB_minmax,Ridge_minmax,ET_minmax,XGB_minmax,Lasso_minmax,GB_minmax,SVR_poly,HGB_minmax,DT_minmax,RF_minmax,MLP_minmax,AB_minmax,LGBM_minmax,SVR_rbf,Elastic_minmax,H2 production rate
0.952885281057499,0.512823626428664,0.256468294612375,0.739866439187031,0.512823706260714,0.978127373423147,0.632930663074069,0.50514566898346,0.743449470636974,0.649005881175229,0.656440109071977,0.507084183217024,0.512823626428664,0.62096492579701,0.67146728951941,0.720754369639457,0.743449470726773,0.575270193971197,0.743449470636974,0.418710334858185
1.22416719126419,1.63705307946707,0.57221693890384,0.661922028741075,1.63705295611787,1.11450758605669,1.63705307946707,0.951512455940247,0.68354998499083,1.0740190372098,1.53708978510731,1.57737978380834,1.27063561505348,1.39277476985801,1.45127014285507,1.57169465858073,0.683549985367184,1.53733398706343,0.68354998499083,1.85629799036563
0.642137372732835,0.365741553229838,0.403199486078518,0.675766693269214,0.365741545955342,0.472307154353067,0.365741553229838,0.423739761114121,0.746876058063514,0.590797666989075,0.713162440883288,0.391171319886674,0.412109650826833,0.40635578876455,0.44823947043462,0.394746904310365,0.746876057314997,0.346370300856073,0.746876058063514,0.336472236621213
0.507372780371564,0.668990431933594,0.75208281680121,0.670478348694929,0.601907701080484,0.452612390151681,0.790387090361515,0.601915776729584,0.719510244047303,0.733800728508287,0.636698346274897,0.659843653463598,0.457424847038875,0.575589822803697,0.637894797185397,0.768593327963522,0.719510242420559,0.737945564596622,0.719510244047303,0.993251773010283
0.826899445033319,0.83940735510596,0.895110576093683,0.735012937349306,0.839407354587899,0.843487218609028,0.83940735510596,0.678135514259338,0.727854379775662,0.773536438703172,0.65137837847828,0.833036585022579,0.83940735510596,0.839407355105961,0.615566164460059,0.685258063531117,0.727854378599053,0.741916128101991,0.727854379775662,0.792992515529661
0.629018459873875,1.1314021114911,1.02284232921783,0.710227630866724,1.13140200847217,0.595345592083459,1.1314021114911,0.762696027755737,0.71512022256156,0.885591818897096,0.858321845480745,1.04426092415475,1.06232694225069,0.912379774153104,1.04405676410696,1.1314021114911,0.715120221255347,1.03109486311769,0.71512022256156,1.09861228866811
0.942637043991992,0.418710334858185,0.593899571729218,0.739866439187031,0.418710331349407,0.970277999101858,0.56234569439621,0.44496813416481,0.739528083488204,0.608150007246725,0.6564204810112,0.411119878771807,0.418710334858185,0.471323635564153,0.641630641883086,0.556482021866903,0.739528082388764,0.518555558137722,0.739528083488204,0.512823626428664
0.623097688409833,0.331813988459857,0.403199486078518,0.675766693269214,0.331813986102743,0.461592190622691,0.331813988459857,0.398317217826843,0.742635112467267,0.574399753974992,0.713162440883288,0.354832161260072,0.336472236621213,0.323138704660745,0.41246488637839,0.38689717942496,0.742635112333422,0.346370300856073,0.742635112467267,0.438254930931155
0.627988479355167,0.340529081827965,0.403199486078518,0.675766693269214,0.340529079238576,0.46434458119299,0.340529081827965,0.402820765972137,0.74372449913828,0.578611943795533,0.713162440883288,0.366568964045722,0.336472236621213,0.336211344712906,0.421310545074591,0.370399801391194,0.743724498975401,0.346370300856073,0.74372449913828,0.412109650826833
0.636069321442428,0.737381504553749,0.705156521418586,0.670799029783638,0.737381488086253,0.545225645405204,0.737381504553749,0.678638339042664,0.72804334457422,0.731867414467437,0.637665457132745,0.737886285111009,0.737381504553749,0.787130335979749,0.658805027942444,0.836858132178859,0.728043345191206,0.7415292909203,0.72804334457422,0.78845736036427
0.822835737995778,0.81727985060394,0.900943493421403,0.707299013948256,0.817279845463685,0.840068856425001,0.81727985060394,0.667650282382965,0.72601042106716,0.763386165156767,0.65137837847828,0.809671553069621,0.81727985060394,0.629301367577294,0.609107246938587,0.695356012626017,0.726010419505959,0.741916128101991,0.72601042106716,0.837247524533702
2.74704718941732,0.73577452862592,-0.64776226314111,0.744431622778996,0.897575450755974,1.2318212641483,0.904218150639886,1.1164186000824,0.759261538208011,1.16361744400004,0.777403644977369,0.91692866127955,0.0295588022415444,0.704235524593036,0.59070559228925,0.673367500856328,0.759261537731315,0.803553086329691,0.759261538208011,0.0392207131532813
-0.898833562301086,0.804418350056978,0.36917477994369,0.668204645486798,0.762047002530715,0.378810300177095,0.892948124034816,1.12132835388184,0.723219978312736,1.14233526329748,0.446623329748685,0.240843489752971,1.74667553491635,0.830024750719351,0.784888076683336,0.418710334858185,0.723219978390262,0.741592977000067,0.723219978312736,0.904218150639886
0.960483000440553,0.711023868991455,0.698048532351643,0.734050899086799,0.572060246470127,0.535600439749954,0.0319742799694786,0.301579475402832,0.741836365962778,0.450151580843296,0.713232415217143,0.307656378412582,0.0343897576974128,0.35401042946837,0.987339428566829,0.0295588022415444,0.741836365389948,0.764288442633958,0.741836365962778,0.457424847038875
0.936292725026032,0.322083499169113,0.0707698627013906,0.748157352363226,0.322083663577396,0.985677380541616,0.322083499169113,0.485823273658752,0.74932774556447,0.574366954223107,0.636154266644017,0.424538445547332,0.322083499169113,0.658150347911499,0.5821916111991,0.761621653509027,0.749327745366221,0.421802641998996,0.74932774556447,0.277631736598279
0.655441396687268,0.810683241649687,0.705156521418586,0.690691949694985,0.810683220625169,0.558747247284027,0.810683241649687,0.708595156669617,0.734151822665548,0.765492204053743,0.688551746805603,0.812501312313307,0.810683241649687,0.885725956909484,0.68124178416753,0.830981112576989,0.734151822902883,0.833834211246022,0.734151822665548,0.641853886172395
0.608220982878863,1.09861228866811,0.998631536625502,0.710227630866724,1.09861219992242,0.581558711805373,1.09861228866811,0.750686526298523,0.713753979943935,0.871357305949572,0.858321845480745,1.01568364333606,1.0459320308392,0.742261126525921,1.01996735453739,0.774003332792449,0.713753978488967,0.998544507980047,0.713753979943935,1.1314021114911
1.29250377572168,1.85629799036563,0.57221693890384,0.661922028741075,1.8562977737881,1.1706588855282,1.85629799036563,1.03847742080688,0.692685189611603,1.16919626764838,1.75631829750545,1.81258786633693,1.38025807050276,1.40847320238664,1.64765955427779,1.85629799036563,0.692685186940556,1.7565107862633,0.692685189611603,1.63705307946707
0.574329653508863,0.702037944285934,0.857879923383956,0.706026958157564,0.810793762994175,0.458328150533356,0.352873813567477,0.916918516159058,0.759664117829334,1.07881628110385,0.707774147232979,0.554946584554276,1.11500720007961,1.00004087395176,0.579195055315296,1.53901544813755,0.759664117358625,0.807684652208611,0.759664117829334,0.0295588022415444
0.666410863696516,0.692167847994666,0.526356259980968,0.683564444559665,0.888720280133568,0.789458407615938,1.53901544813755,0.400251418352127,0.724417870532985,0.550556201470575,0.613537572357105,1.23670883704143,0.299857617883696,0.600437908113652,0.858559408760079,0.683579576414565,0.724417870321001,0.742622332792404,0.724417870532985,0.8754687373539
0.92906910145612,0.277631736598279,0.383704720199045,0.748157352363226,0.277632022426639,0.981012501139968,0.277631736598279,0.470429003238678,0.747475588790685,0.555069832879373,0.636154266644017,0.379280478093311,0.277631736598279,0.456071430809647,0.573697187292403,0.652519559522784,0.747475588150943,0.377668752685244,0.747475588790685,0.322083499169113
0.658900411130687,0.395612272793067,0.436472507279625,0.675766693269214,0.395612269639971,0.481740889986325,0.395612272793067,0.443482637405396,0.750609898008918,0.605234820506775,0.713162440883287,0.420390361656697,0.412109650826833,0.391254726109013,0.474676796092758,0.425182290878994,0.750609897775576,0.43626293144596,0.750609898008918,0.246860077931526
0.182446868890726,0.618203375970973,1.86250853213448,0.644675557181588,0.788648757493829,0.426788455377678,0.8754687373539,0.650661706924439,0.696770090917,0.769948973619375,0.638205715814471,0.831703438327988,0.8754687373539,0.725583241382278,0.618642341086726,0.623268940902302,0.696770091929163,0.682036460453216,0.696770090917,1.53901544813755
0.630195498233021,0.715155623268332,0.688457144450905,0.668564445192964,0.715155601501906,0.541125749140072,0.715155623268332,0.649704337120056,0.726191187800435,0.721672013768894,0.637859452267807,0.71627658411206,0.715155623268332,0.83617435984622,0.651035143044139,0.646247189784431,0.726191187975928,0.7415292909203,0.726191187800435,0.832909122935104
0.822439086005691,0.815120020031682,0.900943493421403,0.707299013948256,0.815120041368107,0.83973519552115,0.815120020031682,0.667159199714661,0.725830435186139,0.762395413076237,0.65137837847828,0.807946721012002,0.815120020031682,0.822495854865688,0.610577294413407,0.824907245922092,0.725830435830479,0.737121074103383,0.725830435186139,0.841567185678218
